State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/3/2009,Parts per billion,0.428571,2,7,2,Parts per million,0.034864,0.038,9,32,Parts per billion,0,0,8,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/4/2009,Parts per billion,0.173913,3,23,3,Parts per million,0.030667,0.037,7,31,Parts per billion,0.043478,1,2,1,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/4/2009,Parts per billion,0.173913,3,23,3,Parts per million,0.030667,0.037,7,31,Parts per billion,0.043478,1,2,1,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/4/2009,Parts per billion,0.173913,3,23,3,Parts per million,0.030667,0.037,7,31,Parts per billion,0,0,5,,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/4/2009,Parts per billion,0.173913,3,23,3,Parts per million,0.030667,0.037,7,31,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/5/2009,Parts per billion,2.913043,11,5,10,Parts per million,0.0205,0.032,9,27,Parts per billion,0,0,0,0,Parts per million,0.047826,0.5,5,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/5/2009,Parts per billion,2.913043,11,5,10,Parts per million,0.0205,0.032,9,27,Parts per billion,0,0,0,0,Parts per million,0.05,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/5/2009,Parts per billion,2.913043,11,5,10,Parts per million,0.0205,0.032,9,27,Parts per billion,0,0,5,,Parts per million,0.047826,0.5,5,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/5/2009,Parts per billion,2.913043,11,5,10,Parts per million,0.0205,0.032,9,27,Parts per billion,0,0,5,,Parts per million,0.05,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/6/2009,Parts per billion,4.521739,10,7,9,Parts per million,0.025,0.042,10,36,Parts per billion,0,0,0,0,Parts per million,0.078261,0.5,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/6/2009,Parts per billion,4.521739,10,7,9,Parts per million,0.025,0.042,10,36,Parts per billion,0,0,0,0,Parts per million,0.075,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/6/2009,Parts per billion,4.521739,10,7,9,Parts per million,0.025,0.042,10,36,Parts per billion,0,0,5,,Parts per million,0.078261,0.5,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/6/2009,Parts per billion,4.521739,10,7,9,Parts per million,0.025,0.042,10,36,Parts per billion,0,0,5,,Parts per million,0.075,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/7/2009,Parts per billion,5.608696,15,6,14,Parts per million,0.028042,0.042,9,36,Parts per billion,0.086957,1,13,1,Parts per million,0.108696,0.6,5,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/7/2009,Parts per billion,5.608696,15,6,14,Parts per million,0.028042,0.042,9,36,Parts per billion,0.086957,1,13,1,Parts per million,0.095833,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/7/2009,Parts per billion,5.608696,15,6,14,Parts per million,0.028042,0.042,9,36,Parts per billion,0.085714,0.6,14,,Parts per million,0.108696,0.6,5,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/7/2009,Parts per billion,5.608696,15,6,14,Parts per million,0.028042,0.042,9,36,Parts per billion,0.085714,0.6,14,,Parts per million,0.095833,0.2,6,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/8/2009,Parts per billion,2.043478,7,21,7,Parts per million,0.031958,0.037,9,31,Parts per billion,0,0,0,0,Parts per million,0.047826,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/8/2009,Parts per billion,2.043478,7,21,7,Parts per million,0.031958,0.037,9,31,Parts per billion,0,0,0,0,Parts per million,0.05,0.1,5,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/8/2009,Parts per billion,2.043478,7,21,7,Parts per million,0.031958,0.037,9,31,Parts per billion,0,0,5,,Parts per million,0.047826,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/8/2009,Parts per billion,2.043478,7,21,7,Parts per million,0.031958,0.037,9,31,Parts per billion,0,0,5,,Parts per million,0.05,0.1,5,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/9/2009,Parts per billion,2.130435,7,5,7,Parts per million,0.0332,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.078261,0.3,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/9/2009,Parts per billion,2.130435,7,5,7,Parts per million,0.0332,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.091667,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/9/2009,Parts per billion,2.130435,7,5,7,Parts per million,0.0332,0.038,10,32,Parts per billion,0,0,5,,Parts per million,0.078261,0.3,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/9/2009,Parts per billion,2.130435,7,5,7,Parts per million,0.0332,0.038,10,32,Parts per billion,0,0,5,,Parts per million,0.091667,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/10/2009,Parts per billion,1.142857,4,18,4,Parts per million,0.037818,0.042,12,36,Parts per billion,0,0,0,0,Parts per million,0.071429,0.2,18,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/10/2009,Parts per billion,1.142857,4,18,4,Parts per million,0.037818,0.042,12,36,Parts per billion,0,0,0,0,Parts per million,0.088889,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/10/2009,Parts per billion,1.142857,4,18,4,Parts per million,0.037818,0.042,12,36,Parts per billion,0,0,8,,Parts per million,0.071429,0.2,18,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/10/2009,Parts per billion,1.142857,4,18,4,Parts per million,0.037818,0.042,12,36,Parts per billion,0,0,8,,Parts per million,0.088889,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/11/2009,Parts per billion,1.130435,5,18,5,Parts per million,0.037167,0.046,10,39,Parts per billion,0,0,0,0,Parts per million,0.091304,0.3,17,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/11/2009,Parts per billion,1.130435,5,18,5,Parts per million,0.037167,0.046,10,39,Parts per billion,0,0,0,0,Parts per million,0.083333,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/11/2009,Parts per billion,1.130435,5,18,5,Parts per million,0.037167,0.046,10,39,Parts per billion,0,0,5,,Parts per million,0.091304,0.3,17,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/11/2009,Parts per billion,1.130435,5,18,5,Parts per million,0.037167,0.046,10,39,Parts per billion,0,0,5,,Parts per million,0.083333,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/12/2009,Parts per billion,0.130435,1,0,1,Parts per million,0.033917,0.039,8,33,Parts per billion,0,0,0,0,Parts per million,0.008696,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/12/2009,Parts per billion,0.130435,1,0,1,Parts per million,0.033917,0.039,8,33,Parts per billion,0,0,0,0,Parts per million,0.016667,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/12/2009,Parts per billion,0.130435,1,0,1,Parts per million,0.033917,0.039,8,33,Parts per billion,0,0,5,,Parts per million,0.008696,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/12/2009,Parts per billion,0.130435,1,0,1,Parts per million,0.033917,0.039,8,33,Parts per billion,0,0,5,,Parts per million,0.016667,0.1,0,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/13/2009,Parts per billion,0,0,0,0,Parts per million,0.027542,0.029,8,25,Parts per billion,0,0,0,0,Parts per million,0.017391,0.2,10,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/13/2009,Parts per billion,0,0,0,0,Parts per million,0.027542,0.029,8,25,Parts per billion,0,0,0,0,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/13/2009,Parts per billion,0,0,0,0,Parts per million,0.027542,0.029,8,25,Parts per billion,0,0,5,,Parts per million,0.017391,0.2,10,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/13/2009,Parts per billion,0,0,0,0,Parts per million,0.027542,0.029,8,25,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/14/2009,Parts per billion,2.347826,12,6,11,Parts per million,0.017875,0.023,9,19,Parts per billion,0,0,0,0,Parts per million,0.091304,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/14/2009,Parts per billion,2.347826,12,6,11,Parts per million,0.017875,0.023,9,19,Parts per billion,0,0,0,0,Parts per million,0.0875,0.2,11,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/14/2009,Parts per billion,2.347826,12,6,11,Parts per million,0.017875,0.023,9,19,Parts per billion,0,0,5,,Parts per million,0.091304,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/14/2009,Parts per billion,2.347826,12,6,11,Parts per million,0.017875,0.023,9,19,Parts per billion,0,0,5,,Parts per million,0.0875,0.2,11,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/15/2009,Parts per billion,1,5,23,5,Parts per million,0.015833,0.023,8,19,Parts per billion,0,0,0,0,Parts per million,0.073913,0.6,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/15/2009,Parts per billion,1,5,23,5,Parts per million,0.015833,0.023,8,19,Parts per billion,0,0,0,0,Parts per million,0.054167,0.2,8,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/15/2009,Parts per billion,1,5,23,5,Parts per million,0.015833,0.023,8,19,Parts per billion,0,0,5,,Parts per million,0.073913,0.6,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/15/2009,Parts per billion,1,5,23,5,Parts per million,0.015833,0.023,8,19,Parts per billion,0,0,5,,Parts per million,0.054167,0.2,8,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/16/2009,Parts per billion,5.652174,12,8,11,Parts per million,0.0208,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.186957,0.6,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/16/2009,Parts per billion,5.652174,12,8,11,Parts per million,0.0208,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.1875,0.4,8,5
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/16/2009,Parts per billion,5.652174,12,8,11,Parts per million,0.0208,0.04,10,34,Parts per billion,0,0,5,,Parts per million,0.186957,0.6,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/16/2009,Parts per billion,5.652174,12,8,11,Parts per million,0.0208,0.04,10,34,Parts per billion,0,0,5,,Parts per million,0.1875,0.4,8,5
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/17/2009,Parts per billion,4.285714,10,8,9,Parts per million,0.016727,0.032,10,27,Parts per billion,0,0,0,0,Parts per million,0.071429,0.3,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/17/2009,Parts per billion,4.285714,10,8,9,Parts per million,0.016727,0.032,10,27,Parts per billion,0,0,0,0,Parts per million,0.077778,0.2,9,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/17/2009,Parts per billion,4.285714,10,8,9,Parts per million,0.016727,0.032,10,27,Parts per billion,0,0,8,,Parts per million,0.071429,0.3,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/17/2009,Parts per billion,4.285714,10,8,9,Parts per million,0.016727,0.032,10,27,Parts per billion,0,0,8,,Parts per million,0.077778,0.2,9,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/18/2009,Parts per billion,1.086957,4,5,4,Parts per million,0.022042,0.033,14,28,Parts per billion,0,0,0,0,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/18/2009,Parts per billion,1.086957,4,5,4,Parts per million,0.022042,0.033,14,28,Parts per billion,0,0,0,0,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/18/2009,Parts per billion,1.086957,4,5,4,Parts per million,0.022042,0.033,14,28,Parts per billion,0,0,5,,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/18/2009,Parts per billion,1.086957,4,5,4,Parts per million,0.022042,0.033,14,28,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/19/2009,Parts per billion,2.826087,14,5,13,Parts per million,0.026083,0.035,9,30,Parts per billion,0,0,0,0,Parts per million,0.03913,0.4,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/19/2009,Parts per billion,2.826087,14,5,13,Parts per million,0.026083,0.035,9,30,Parts per billion,0,0,0,0,Parts per million,0.0375,0.1,6,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/19/2009,Parts per billion,2.826087,14,5,13,Parts per million,0.026083,0.035,9,30,Parts per billion,0,0,5,,Parts per million,0.03913,0.4,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/19/2009,Parts per billion,2.826087,14,5,13,Parts per million,0.026083,0.035,9,30,Parts per billion,0,0,5,,Parts per million,0.0375,0.1,6,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/20/2009,Parts per billion,1.347826,5,5,5,Parts per million,0.029708,0.037,10,31,Parts per billion,0,0,0,0,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/20/2009,Parts per billion,1.347826,5,5,5,Parts per million,0.029708,0.037,10,31,Parts per billion,0,0,0,0,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/20/2009,Parts per billion,1.347826,5,5,5,Parts per million,0.029708,0.037,10,31,Parts per billion,0,0,5,,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/20/2009,Parts per billion,1.347826,5,5,5,Parts per million,0.029708,0.037,10,31,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/21/2009,Parts per billion,2.565217,10,7,9,Parts per million,0.026292,0.034,10,29,Parts per billion,0,0,0,0,Parts per million,0.086957,0.7,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/21/2009,Parts per billion,2.565217,10,7,9,Parts per million,0.026292,0.034,10,29,Parts per billion,0,0,0,0,Parts per million,0.083333,0.3,8,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/21/2009,Parts per billion,2.565217,10,7,9,Parts per million,0.026292,0.034,10,29,Parts per billion,0,0,5,,Parts per million,0.086957,0.7,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/21/2009,Parts per billion,2.565217,10,7,9,Parts per million,0.026292,0.034,10,29,Parts per billion,0,0,5,,Parts per million,0.083333,0.3,8,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/22/2009,Parts per billion,2.304348,8,20,8,Parts per million,0.024583,0.036,9,31,Parts per billion,0.043478,1,12,1,Parts per million,0.034783,0.3,12,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/22/2009,Parts per billion,2.304348,8,20,8,Parts per million,0.024583,0.036,9,31,Parts per billion,0.043478,1,12,1,Parts per million,0.029167,0.1,12,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/22/2009,Parts per billion,2.304348,8,20,8,Parts per million,0.024583,0.036,9,31,Parts per billion,0.042857,0.3,14,,Parts per million,0.034783,0.3,12,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/22/2009,Parts per billion,2.304348,8,20,8,Parts per million,0.024583,0.036,9,31,Parts per billion,0.042857,0.3,14,,Parts per million,0.029167,0.1,12,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/23/2009,Parts per billion,7.043478,16,6,15,Parts per million,0.0253,0.045,11,38,Parts per billion,0,0,0,0,Parts per million,0.134783,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/23/2009,Parts per billion,7.043478,16,6,15,Parts per million,0.0253,0.045,11,38,Parts per billion,0,0,0,0,Parts per million,0.133333,0.2,7,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/23/2009,Parts per billion,7.043478,16,6,15,Parts per million,0.0253,0.045,11,38,Parts per billion,0,0,5,,Parts per million,0.134783,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/23/2009,Parts per billion,7.043478,16,6,15,Parts per million,0.0253,0.045,11,38,Parts per billion,0,0,5,,Parts per million,0.133333,0.2,7,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/24/2009,Parts per billion,2.952381,12,0,11,Parts per million,0.022409,0.03,8,25,Parts per billion,0,0,0,0,Parts per million,0.066667,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/24/2009,Parts per billion,2.952381,12,0,11,Parts per million,0.022409,0.03,8,25,Parts per billion,0,0,0,0,Parts per million,0.083333,0.2,0,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/24/2009,Parts per billion,2.952381,12,0,11,Parts per million,0.022409,0.03,8,25,Parts per billion,0,0,8,,Parts per million,0.066667,0.4,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/24/2009,Parts per billion,2.952381,12,0,11,Parts per million,0.022409,0.03,8,25,Parts per billion,0,0,8,,Parts per million,0.083333,0.2,0,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/25/2009,Parts per billion,4,11,8,10,Parts per million,0.021208,0.038,9,32,Parts per billion,0,0,0,0,Parts per million,0.056522,0.3,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/25/2009,Parts per billion,4,11,8,10,Parts per million,0.021208,0.038,9,32,Parts per billion,0,0,0,0,Parts per million,0.041667,0.1,7,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/25/2009,Parts per billion,4,11,8,10,Parts per million,0.021208,0.038,9,32,Parts per billion,0,0,5,,Parts per million,0.056522,0.3,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/25/2009,Parts per billion,4,11,8,10,Parts per million,0.021208,0.038,9,32,Parts per billion,0,0,5,,Parts per million,0.041667,0.1,7,1
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/26/2009,Parts per billion,4.782609,17,9,16,Parts per million,0.02525,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.1,0.6,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/26/2009,Parts per billion,4.782609,17,9,16,Parts per million,0.02525,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.1125,0.3,8,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/26/2009,Parts per billion,4.782609,17,9,16,Parts per million,0.02525,0.038,10,32,Parts per billion,0,0,5,,Parts per million,0.1,0.6,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/26/2009,Parts per billion,4.782609,17,9,16,Parts per million,0.02525,0.038,10,32,Parts per billion,0,0,5,,Parts per million,0.1125,0.3,8,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/27/2009,Parts per billion,0.521739,3,6,3,Parts per million,0.0365,0.041,10,35,Parts per billion,0,0,0,0,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/27/2009,Parts per billion,0.521739,3,6,3,Parts per million,0.0365,0.041,10,35,Parts per billion,0,0,0,0,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/27/2009,Parts per billion,0.521739,3,6,3,Parts per million,0.0365,0.041,10,35,Parts per billion,0,0,5,,Parts per million,0.004348,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/27/2009,Parts per billion,0.521739,3,6,3,Parts per million,0.0365,0.041,10,35,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/28/2009,Parts per billion,3.695652,10,6,9,Parts per million,0.0285,0.04,9,34,Parts per billion,0,0,0,0,Parts per million,0.017391,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/28/2009,Parts per billion,3.695652,10,6,9,Parts per million,0.0285,0.04,9,34,Parts per billion,0,0,0,0,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/28/2009,Parts per billion,3.695652,10,6,9,Parts per million,0.0285,0.04,9,34,Parts per billion,0,0,5,,Parts per million,0.017391,0.1,2,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/28/2009,Parts per billion,3.695652,10,6,9,Parts per million,0.0285,0.04,9,34,Parts per billion,0,0,5,,Parts per million,0,0,0,0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/29/2009,Parts per billion,8.347826,22,8,21,Parts per million,0.02175,0.039,10,33,Parts per billion,0,0,0,0,Parts per million,0.152174,1,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/29/2009,Parts per billion,8.347826,22,8,21,Parts per million,0.02175,0.039,10,33,Parts per billion,0,0,0,0,Parts per million,0.141667,0.4,7,5
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/29/2009,Parts per billion,8.347826,22,8,21,Parts per million,0.02175,0.039,10,33,Parts per billion,0,0,5,,Parts per million,0.152174,1,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/29/2009,Parts per billion,8.347826,22,8,21,Parts per million,0.02175,0.039,10,33,Parts per billion,0,0,5,,Parts per million,0.141667,0.4,7,5
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/30/2009,Parts per billion,8.478261,18,8,17,Parts per million,0.0241,0.04,10,34,Parts per billion,0.086957,1,2,1,Parts per million,0.13913,0.9,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/30/2009,Parts per billion,8.478261,18,8,17,Parts per million,0.0241,0.04,10,34,Parts per billion,0.086957,1,2,1,Parts per million,0.141667,0.3,7,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/30/2009,Parts per billion,8.478261,18,8,17,Parts per million,0.0241,0.04,10,34,Parts per billion,0.042857,0.3,8,,Parts per million,0.13913,0.9,6,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/30/2009,Parts per billion,8.478261,18,8,17,Parts per million,0.0241,0.04,10,34,Parts per billion,0.042857,0.3,8,,Parts per million,0.141667,0.3,7,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/31/2009,Parts per billion,6.857143,15,9,14,Parts per million,0.019591,0.037,10,31,Parts per billion,0,0,0,0,Parts per million,0.133333,0.4,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/31/2009,Parts per billion,6.857143,15,9,14,Parts per million,0.019591,0.037,10,31,Parts per billion,0,0,0,0,Parts per million,0.144444,0.3,9,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/31/2009,Parts per billion,6.857143,15,9,14,Parts per million,0.019591,0.037,10,31,Parts per billion,0,0,8,,Parts per million,0.133333,0.4,7,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,10/31/2009,Parts per billion,6.857143,15,9,14,Parts per million,0.019591,0.037,10,31,Parts per billion,0,0,8,,Parts per million,0.144444,0.3,9,3
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,11/1/2009,Parts per billion,5.521739,10,8,9,Parts per million,0.019333,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.117391,0.3,4,
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,11/1/2009,Parts per billion,5.521739,10,8,9,Parts per million,0.019333,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.108333,0.2,7,2
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,11/1/2009,Parts per billion,5.521739,10,8,9,Parts per million,0.019333,0.04,10,34,Parts per billion,0,0,5,,Parts per million,0.117391,0.3,4,
41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,1/2/2010,Parts per billion,6.875,23,22,22,Parts per million,0.021333,0.033,0,28,Parts per billion,0.975,1.2,8,,Parts per million,0.245833,0.5,22,6
